id, label
7071, 23
7072, 18
7073, 11
7074, 42
7075, 5
7076, 5
7077, 5
7078, 42
7079, 5
7080, 5
7081, 5
7082, 23
7083, 48
7084, 23
7085, 42
7086, 5
7087, 42
7088, 23
7089, 42
7090, 42
7091, 42
7092, 42
7093, 42
7094, 1
7095, 23
7096, 23
7097, 42
7098, 5
7099, 42
7100, 32
7101, 5
7102, 42
7103, 42
7104, 42
7105, 23
7106, 23
7107, 8
7108, 37
7109, 42
7110, 8
7111, 5
7112, 42
7113, 42
7114, 42
7115, 23
7116, 5
7117, 23
7118, 8
7119, 23
7120, 42
7121, 42
7122, 5
7123, 42
7124, 23
7125, 23
7126, 5
7127, 5
7128, 8
7129, 42
7130, 8
7131, 1
7132, 42
7133, 42
7134, 42
7135, 5
7136, 5
7137, 42
7138, 18
7139, 42
7140, 42
7141, 11
7142, 42
7143, 42
7144, 23
7145, 47
7146, 42
7147, 42
7148, 42
7149, 42
7150, 23
7151, 42
7152, 42
7153, 5
7154, 42
7155, 42
7156, 24
7157, 5
7158, 5
7159, 5
7160, 42
7161, 23
7162, 5
7163, 23
7164, 1
7165, 45
7166, 5
7167, 8
7168, 42
7169, 5
7170, 42
7171, 23
7172, 42
7173, 42
7174, 42
7175, 42
7176, 42
7177, 42
7178, 5
7179, 8
7180, 42
7181, 42
7182, 23
7183, 42
7184, 42
7185, 42
7186, 23
7187, 8
7188, 23
7189, 23
7190, 42
7191, 42
7192, 42
7193, 23
7194, 42
7195, 14
7196, 23
7197, 42
7198, 23
7199, 32
7200, 42
7201, 42
7202, 42
7203, 23
7204, 42
7205, 23
7206, 5
7207, 42
7208, 5
7209, 42
7210, 5
7211, 5
7212, 42
7213, 42
7214, 42
7215, 42
7216, 8
7217, 8
7218, 48
7219, 42
7220, 23
7221, 42
7222, 42
7223, 42
7224, 42
7225, 26
7226, 26
7227, 42
7228, 23
7229, 5
7230, 23
7231, 42
7232, 42
7233, 42
7234, 42
7235, 26
7236, 42
7237, 5
7238, 8
7239, 5
7240, 42
7241, 42
7242, 42
7243, 42
7244, 5
7245, 42
7246, 23
7247, 42
7248, 42
7249, 42
7250, 5
7251, 47
7252, 42
7253, 5
7254, 42
7255, 42
7256, 42
7257, 23
7258, 11
7259, 42
7260, 42
7261, 42
7262, 23
7263, 42
7264, 24
7265, 14
7266, 1
7267, 5
7268, 22
7269, 1
7270, 42
7271, 42
7272, 42
7273, 8
7274, 42
7275, 5
7276, 8
7277, 1
7278, 42
7279, 47
7280, 23
7281, 8
7282, 8
7283, 42
7284, 5
7285, 23
7286, 5
7287, 5
7288, 5
7289, 42
7290, 42
7291, 42
7292, 42
7293, 42
7294, 5
7295, 42
7296, 5
7297, 5
7298, 24
7299, 1
7300, 8
7301, 42
7302, 42
7303, 42
7304, 42
7305, 23
7306, 42
7307, 42
7308, 5
7309, 42
7310, 42
7311, 14
7312, 5
7313, 8
7314, 1
7315, 42
7316, 42
7317, 24
7318, 5
7319, 42
7320, 42
7321, 42
7322, 5
7323, 23
7324, 8
7325, 32
7326, 5
7327, 42
7328, 42
7329, 5
7330, 42
7331, 14
7332, 42
7333, 1
7334, 5
7335, 42
7336, 5
7337, 42
7338, 5
7339, 23
7340, 23
7341, 23
7342, 42
7343, 23
7344, 8
7345, 23
7346, 5
7347, 5
7348, 6
7349, 42
7350, 23
7351, 42
7352, 42
7353, 1
7354, 5
7355, 5
7356, 23
7357, 42
7358, 23
7359, 23
7360, 5
7361, 8
7362, 23
7363, 42
7364, 42
7365, 42
7366, 1
7367, 49
7368, 37
7369, 23
7370, 5
7371, 42
7372, 42
7373, 23
7374, 42
7375, 42
7376, 8
7377, 42
7378, 5
7379, 23
7380, 42
7381, 5
7382, 5
7383, 5
7384, 42
7385, 5
7386, 1
7387, 5
7388, 23
7389, 23
7390, 22
7391, 8
7392, 5
7393, 8
7394, 10
7395, 42
7396, 5
7397, 42
7398, 8
7399, 23
7400, 8
7401, 42
7402, 24
7403, 32
7404, 42
7405, 5
7406, 26
7407, 5
7408, 42
7409, 42
7410, 42
7411, 5
7412, 42
7413, 23
7414, 42
7415, 42
7416, 23
7417, 23
7418, 42
7419, 23
7420, 5
7421, 22
7422, 5
7423, 23
7424, 42
7425, 42
7426, 42
7427, 42
7428, 35
7429, 42
7430, 42
7431, 42
7432, 5
7433, 42
7434, 5
7435, 23
7436, 6
7437, 8
7438, 8
7439, 42
7440, 42
7441, 5
7442, 23
7443, 8
7444, 42
7445, 5
7446, 42
7447, 42
7448, 32
7449, 42
7450, 42
7451, 5
7452, 5
7453, 42
7454, 5
7455, 8
7456, 8
7457, 42
7458, 42
7459, 23
7460, 42
7461, 42
7462, 42
7463, 42
7464, 23
7465, 23
7466, 5
7467, 42
7468, 5
7469, 5
7470, 23
7471, 39
7472, 23
7473, 8
7474, 42
7475, 42
7476, 42
7477, 5
7478, 23
7479, 23
7480, 42
7481, 5
7482, 5
7483, 42
7484, 32
7485, 42
7486, 42
7487, 42
7488, 42
7489, 5
7490, 42
7491, 42
7492, 5
7493, 8
7494, 42
7495, 42
7496, 23
7497, 42
7498, 24
7499, 5
7500, 49
7501, 1
7502, 42
7503, 32
7504, 23
7505, 8
7506, 30
7507, 23
7508, 5
7509, 42
7510, 42
7511, 42
7512, 42
7513, 5
7514, 42
7515, 23
7516, 5
7517, 42
7518, 42
7519, 18
7520, 42
7521, 23
7522, 42
7523, 42
7524, 23
7525, 1
7526, 32
7527, 5
7528, 42
7529, 42
7530, 23
7531, 32
7532, 42
7533, 23
7534, 42
7535, 42
7536, 42
7537, 26
7538, 24
7539, 8
7540, 42
7541, 37
7542, 5
7543, 42
7544, 23
7545, 8
7546, 42
7547, 23
7548, 42
7549, 23
7550, 23
7551, 42
7552, 42
7553, 23
7554, 42
7555, 33
7556, 23
7557, 42
7558, 5
7559, 8
7560, 42
7561, 14
7562, 32
7563, 42
7564, 8
7565, 24
7566, 42
7567, 5
7568, 23
7569, 5
7570, 5
7571, 8
7572, 5
7573, 23
7574, 42
7575, 8
7576, 42
7577, 23
7578, 42
7579, 36
7580, 5
7581, 23
7582, 32
7583, 42
7584, 42
7585, 42
7586, 42
7587, 23
7588, 5
7589, 23
7590, 5
7591, 38
7592, 48
7593, 23
7594, 5
7595, 23
7596, 42
7597, 22
7598, 5
7599, 42
7600, 42
7601, 42
7602, 42
7603, 42
7604, 42
7605, 42
7606, 1
7607, 23
7608, 5
7609, 1
7610, 5
7611, 8
7612, 23
7613, 42
7614, 1
7615, 42
7616, 42
7617, 42
7618, 23
7619, 8
7620, 42
7621, 8
7622, 42
7623, 32
7624, 42
7625, 23
7626, 42
7627, 42
7628, 42
7629, 8
7630, 42
7631, 42
7632, 42
7633, 24
7634, 42
7635, 23
7636, 42
7637, 37
7638, 42
7639, 23
7640, 42
7641, 42
7642, 23
7643, 5
7644, 5
7645, 5
7646, 5
7647, 42
7648, 23
7649, 23
7650, 5
7651, 32
7652, 42
7653, 42
7654, 42
7655, 42
7656, 42
7657, 42
7658, 42
7659, 5
7660, 5
7661, 8
7662, 42
7663, 42
7664, 42
7665, 42
7666, 48
7667, 42
7668, 42
7669, 1
7670, 23
7671, 8
7672, 5
7673, 42
7674, 42
7675, 42
7676, 42
7677, 5
7678, 23
7679, 23
7680, 42
7681, 5
7682, 23
7683, 42
7684, 42
7685, 42
7686, 26
7687, 42
7688, 8
7689, 23
7690, 5
7691, 43
7692, 23
7693, 42
7694, 42
7695, 5
7696, 42
7697, 42
7698, 23
7699, 48
7700, 42
7701, 42
7702, 23
7703, 5
7704, 5
7705, 23
7706, 42
7707, 42
7708, 5
7709, 5
7710, 11
7711, 5
7712, 24
7713, 42
7714, 42
7715, 42
7716, 23
7717, 32
7718, 42
7719, 1
7720, 5
7721, 5
7722, 5
7723, 42
7724, 23
7725, 23
7726, 18
7727, 8
7728, 18
7729, 5
7730, 5
7731, 8
7732, 42
7733, 42
7734, 23
7735, 42
7736, 5
7737, 23
7738, 5
7739, 18
7740, 42
7741, 42
7742, 23
7743, 42
7744, 23
7745, 23
7746, 5
7747, 5
7748, 42
7749, 8
7750, 42
7751, 42
7752, 5
7753, 8
7754, 23
7755, 5
7756, 23
7757, 42
7758, 42
7759, 48
7760, 5
7761, 8
7762, 5
7763, 24
7764, 42
7765, 42
7766, 42
7767, 5
7768, 5
7769, 23
7770, 42
7771, 42
7772, 42
7773, 5
7774, 23
7775, 42
7776, 42
7777, 23
7778, 42
7779, 42
7780, 23
7781, 32
7782, 42
7783, 23
7784, 23
7785, 5
7786, 5
7787, 23
7788, 42
7789, 23
7790, 1
7791, 5
7792, 1
7793, 42
7794, 42
7795, 5
7796, 42
7797, 23
7798, 23
7799, 42
7800, 19
7801, 23
7802, 22
7803, 5
7804, 8
7805, 32
7806, 8
7807, 42
7808, 5
7809, 5
7810, 5
7811, 49
7812, 5
7813, 8
7814, 42
7815, 42
7816, 42
7817, 23
7818, 32
7819, 5
7820, 23
7821, 32
7822, 23
7823, 32
7824, 5
7825, 42
7826, 42
7827, 22
7828, 42
7829, 18
7830, 42
7831, 42
7832, 42
7833, 42
7834, 8
7835, 42
7836, 5
7837, 42
7838, 45
7839, 42
7840, 23
7841, 5
7842, 23
7843, 8
7844, 26
7845, 42
7846, 48
7847, 24
7848, 1
7849, 42
7850, 5
7851, 5
7852, 8
7853, 42
7854, 8
7855, 42
7856, 42
7857, 42
7858, 42
7859, 23
7860, 23
7861, 42
7862, 5
7863, 42
7864, 42
7865, 8
7866, 42
7867, 42
7868, 5
7869, 42
7870, 5
7871, 38
7872, 5
7873, 42
7874, 23
7875, 42
7876, 5
7877, 5
7878, 19
7879, 42
7880, 42
7881, 23
7882, 5
7883, 32
7884, 42
7885, 42
7886, 11
7887, 8
7888, 5
7889, 42
7890, 42
7891, 8
7892, 5
7893, 23
7894, 5
7895, 5
7896, 42
7897, 42
7898, 42
7899, 42
7900, 42
7901, 42
7902, 42
7903, 23
7904, 14
7905, 5
7906, 42
7907, 42
7908, 23
7909, 23
7910, 48
7911, 42
7912, 5
7913, 22
7914, 23
7915, 42
7916, 5
7917, 42
7918, 42
7919, 23
7920, 42
7921, 42
7922, 23
7923, 42
7924, 42
7925, 23
7926, 42
7927, 8
7928, 42
7929, 42
7930, 42
7931, 42
7932, 8
7933, 23
7934, 42
7935, 48
7936, 8
7937, 42
7938, 10
7939, 23
7940, 24
7941, 23
7942, 42
7943, 23
7944, 5
7945, 6
7946, 1
7947, 42
7948, 42
7949, 5
7950, 42
7951, 5
7952, 42
7953, 42
7954, 42
7955, 42
7956, 42
7957, 1
7958, 42
7959, 42
7960, 32
7961, 23
7962, 42
7963, 5
7964, 5
7965, 42
7966, 5
7967, 42
7968, 32
7969, 32
7970, 23
7971, 32
7972, 42
7973, 42
7974, 5
7975, 42
7976, 42
7977, 42
7978, 48
7979, 42
7980, 42
7981, 42
7982, 8
7983, 42
7984, 42
7985, 42
7986, 42
7987, 42
7988, 5
7989, 23
7990, 42
7991, 42
7992, 23
7993, 23
7994, 23
7995, 5
7996, 42
7997, 42
7998, 8
7999, 42
8000, 23
8001, 42
8002, 42
8003, 5
8004, 42
8005, 8
8006, 23
8007, 42
8008, 42
8009, 5
8010, 42
8011, 5
8012, 5
8013, 23
8014, 23
8015, 42
8016, 42
8017, 42
8018, 42
8019, 42
8020, 1
8021, 23
8022, 8
8023, 42
8024, 23
8025, 1
8026, 23
8027, 42
8028, 42
8029, 23
8030, 8
8031, 5
8032, 42
8033, 11
8034, 42
8035, 14
8036, 42
8037, 42
8038, 5
8039, 42
8040, 24
8041, 8
8042, 23
8043, 42
8044, 5
8045, 23
8046, 42
8047, 42
8048, 23
8049, 42
8050, 42
8051, 5
8052, 5
8053, 42
8054, 42
8055, 42
8056, 32
8057, 14
8058, 23
8059, 42
8060, 5
8061, 42
8062, 42
8063, 42
8064, 42
8065, 42
8066, 23
8067, 10
8068, 23
8069, 42
8070, 42
8071, 23
8072, 42
8073, 5
8074, 42
8075, 23
8076, 23
8077, 11
8078, 14
8079, 23
8080, 42
8081, 42
8082, 42
8083, 42
8084, 1
8085, 5
8086, 42
8087, 42
8088, 23
8089, 8
8090, 5
8091, 42
8092, 42
8093, 48
8094, 48
8095, 33
8096, 24
8097, 23
8098, 5
8099, 42
8100, 23
8101, 5
8102, 5
8103, 42
8104, 42
8105, 5
8106, 42
8107, 42
8108, 42
8109, 8
8110, 42
8111, 38
8112, 5
8113, 42
8114, 5
8115, 5
8116, 42
8117, 5
8118, 24
8119, 22
8120, 23
8121, 5
8122, 5
8123, 5
8124, 22
8125, 23
8126, 5
8127, 42
8128, 1
8129, 5
8130, 42
8131, 42
8132, 22
8133, 42
8134, 23
8135, 42
8136, 23
8137, 8
8138, 42
8139, 42
8140, 10
8141, 39
8142, 42
8143, 5
8144, 42
8145, 42
8146, 5
8147, 42
8148, 23
8149, 42
8150, 22
8151, 8
8152, 42
8153, 35
8154, 42
8155, 42
8156, 5
8157, 5
8158, 5
8159, 42
8160, 5
8161, 42
8162, 42
8163, 8
8164, 42
8165, 8
8166, 14
8167, 8
8168, 48
8169, 48
8170, 5
8171, 42
8172, 5
8173, 42
8174, 42
8175, 42
8176, 5
8177, 22
8178, 5
8179, 42
8180, 42
8181, 26
8182, 23
8183, 22
8184, 11
8185, 42
8186, 23
8187, 5
8188, 38
8189, 5
8190, 42
8191, 42
8192, 42
8193, 42
8194, 42
8195, 42
8196, 42
8197, 26
8198, 42
8199, 14
8200, 1
8201, 42
8202, 5
8203, 42
8204, 42
8205, 5
8206, 5
8207, 5
8208, 42
8209, 42
8210, 42
8211, 18
8212, 1
8213, 42
8214, 5
8215, 5
8216, 42
8217, 42
8218, 23
8219, 42
8220, 8
8221, 23
8222, 5
8223, 32
8224, 42
8225, 42
8226, 23
8227, 23
8228, 42
8229, 42
8230, 23
8231, 42
8232, 5
8233, 42
8234, 42
8235, 8
8236, 18
8237, 8
8238, 42
8239, 42
8240, 5
8241, 42
8242, 42
8243, 8
8244, 42
8245, 5
8246, 42
8247, 42
8248, 8
8249, 42
8250, 23
8251, 48
8252, 42
8253, 23
8254, 42
8255, 42
8256, 8
8257, 5
8258, 23
8259, 23
8260, 42
8261, 37
8262, 42
8263, 23
8264, 42
8265, 42
8266, 23
8267, 5
8268, 28
8269, 42
8270, 42
8271, 42
8272, 42
8273, 42
8274, 23
8275, 8
8276, 23
8277, 23
8278, 5
8279, 42
8280, 42
8281, 42
8282, 42
8283, 17
8284, 8
8285, 23
8286, 42
8287, 42
8288, 8
8289, 42
8290, 5
8291, 23
8292, 8
8293, 23
8294, 30
8295, 8
8296, 42
8297, 42
8298, 42
8299, 18
8300, 42
8301, 5
8302, 8
8303, 42
8304, 42
8305, 42
8306, 42
8307, 42
8308, 42
8309, 42
8310, 48
8311, 42
8312, 42
8313, 5
8314, 5
8315, 23
8316, 42
8317, 23
8318, 5
8319, 35
8320, 23
8321, 32
8322, 42
8323, 42
8324, 8
8325, 42
8326, 5
8327, 32
8328, 23
8329, 11
8330, 42
8331, 8
8332, 5
8333, 26
8334, 26
8335, 6
8336, 42
8337, 5
8338, 23
8339, 23
8340, 42
8341, 42
8342, 23
8343, 42
8344, 23
8345, 42
8346, 42
8347, 5
8348, 23
8349, 23
8350, 23
8351, 42
8352, 23
8353, 23
8354, 42
8355, 42
8356, 23
8357, 42
8358, 42
8359, 42
8360, 42
8361, 48
8362, 42
8363, 42
8364, 32
8365, 5
8366, 5
8367, 42
8368, 42
8369, 23
8370, 42
8371, 5
8372, 8
8373, 5
8374, 42
8375, 23
8376, 28
8377, 42
8378, 42
8379, 1
8380, 42
8381, 5
8382, 42
8383, 42
8384, 8
8385, 42
8386, 42
8387, 42
8388, 42
8389, 42
8390, 23
8391, 23
8392, 42
8393, 42
8394, 8
8395, 5
8396, 5
8397, 5
8398, 42
8399, 14
8400, 42
8401, 42
8402, 42
8403, 19
8404, 23
8405, 5
8406, 8
8407, 5
8408, 23
8409, 42
8410, 42
8411, 5
8412, 26
8413, 42
8414, 23
8415, 42
8416, 5
8417, 42
8418, 5
8419, 5
8420, 5
8421, 42
8422, 48
8423, 42
8424, 5
8425, 42
8426, 1
8427, 42
8428, 22
8429, 42
8430, 5
8431, 42
8432, 26
8433, 8
8434, 5
8435, 42
8436, 16
8437, 42
8438, 42
8439, 42
8440, 8
8441, 23
8442, 42
8443, 8
8444, 42
8445, 23
8446, 42
8447, 42
8448, 42
8449, 32
8450, 23
8451, 23
8452, 23
8453, 42
8454, 42
8455, 5
8456, 5
8457, 23
8458, 5
8459, 23
8460, 23
8461, 42
8462, 11
8463, 1
8464, 5
8465, 42
8466, 42
8467, 42
8468, 5
8469, 42
8470, 5
8471, 5
8472, 23
8473, 42
8474, 5
8475, 42
8476, 23
8477, 1
8478, 5
8479, 5
8480, 42
8481, 23
8482, 23
8483, 42
8484, 5
8485, 5
8486, 42
8487, 5
8488, 5
8489, 1
8490, 42
8491, 1
8492, 8
8493, 1
8494, 23
8495, 32
8496, 42
8497, 42
8498, 8
8499, 42
8500, 42
8501, 23
8502, 5
8503, 42
8504, 1
8505, 42
8506, 42
8507, 5
8508, 42
8509, 5
8510, 42
8511, 42
8512, 28
8513, 23
8514, 5
8515, 5
8516, 32
8517, 38
8518, 42
8519, 42
8520, 5
8521, 5
8522, 42
8523, 23
8524, 5
8525, 42
8526, 5
8527, 8
8528, 42
8529, 5
8530, 42
8531, 42
8532, 8
8533, 5
8534, 42
8535, 42
8536, 42
8537, 23
8538, 42
8539, 5
8540, 5
8541, 42
8542, 42
8543, 42
8544, 14
8545, 48
8546, 42
8547, 8
8548, 42
8549, 5
8550, 42
8551, 42
8552, 5
8553, 42
8554, 42
8555, 42
8556, 48
8557, 42
8558, 42
8559, 42
8560, 23
8561, 42
8562, 42
8563, 42
8564, 5
8565, 5
8566, 5
8567, 8
8568, 42
8569, 26
8570, 23
8571, 23
8572, 5
8573, 5
8574, 42
8575, 42
8576, 42
8577, 42
8578, 5
8579, 42
8580, 5
8581, 42
8582, 42
8583, 42
8584, 37
8585, 14
8586, 42
8587, 23
8588, 42
8589, 5
8590, 8
8591, 23
8592, 5
8593, 23
8594, 11
8595, 5
8596, 42
8597, 42
8598, 42
8599, 42
8600, 48
8601, 42
8602, 42
8603, 42
8604, 42
8605, 42
8606, 42
8607, 42
8608, 8
8609, 23
8610, 42
8611, 5
8612, 1
8613, 5
8614, 5
8615, 23
8616, 23
8617, 48
8618, 23
8619, 42
8620, 14
8621, 42
8622, 23
8623, 23
8624, 42
8625, 42
8626, 42
8627, 8
8628, 5
8629, 42
8630, 42
8631, 42
8632, 42
8633, 42
8634, 5
8635, 42
8636, 26
8637, 1
8638, 42
8639, 5
8640, 42
8641, 5
8642, 28
8643, 8
8644, 42
8645, 48
8646, 42
8647, 5
8648, 5
8649, 5
8650, 5
8651, 24
8652, 38
8653, 42
8654, 42
8655, 5
8656, 42
8657, 42
8658, 8
8659, 42
8660, 23
8661, 42
8662, 42
8663, 23
8664, 8
8665, 42
8666, 42
8667, 5
8668, 23
8669, 42
8670, 42
8671, 8
8672, 42
8673, 42
8674, 23
8675, 42
8676, 8
8677, 42
8678, 28
8679, 8
8680, 5
8681, 23
8682, 5
8683, 23
8684, 42
8685, 42
8686, 23
8687, 5
8688, 23
8689, 5
8690, 42
8691, 1
8692, 8
8693, 42
8694, 32
8695, 42
8696, 42
8697, 5
8698, 8
8699, 42
8700, 23
8701, 18
8702, 42
8703, 23
8704, 32
8705, 5
8706, 42
8707, 5
8708, 5
8709, 42
8710, 42
8711, 8
8712, 8
8713, 42
8714, 5
8715, 32
8716, 42
8717, 5
8718, 5
8719, 23
8720, 23
8721, 23
8722, 8
8723, 23
8724, 23
8725, 42
8726, 42
8727, 23
8728, 8
8729, 23
8730, 1
8731, 8
8732, 8
8733, 5
8734, 1
8735, 23
8736, 5
8737, 23
8738, 5
8739, 8
8740, 42
8741, 1
8742, 42
8743, 23
8744, 1
8745, 23
8746, 42
8747, 8
8748, 42
8749, 42
8750, 23
8751, 42
8752, 42
8753, 26
8754, 42
8755, 42
8756, 23
8757, 5
8758, 26
8759, 42
8760, 42
8761, 42
8762, 23
8763, 23
8764, 11
8765, 42
8766, 42
8767, 42
8768, 8
8769, 26
8770, 5
8771, 23
8772, 42
8773, 8
8774, 42
8775, 22
8776, 23
8777, 23
8778, 8
8779, 42
8780, 23
8781, 22
8782, 8
8783, 14
8784, 42
8785, 5
8786, 42
8787, 42
8788, 23
8789, 1
8790, 23
8791, 42
8792, 23
8793, 23
8794, 26
8795, 42
8796, 42
8797, 42
8798, 42
8799, 42
8800, 1
8801, 14
8802, 23
8803, 8
8804, 42
8805, 37
8806, 23
8807, 23
8808, 42
8809, 42
8810, 42
8811, 23
8812, 42
8813, 42
8814, 42
8815, 23
8816, 42
8817, 42
8818, 5
8819, 23
8820, 23
8821, 42
8822, 42
8823, 42
8824, 42
8825, 23
8826, 42
8827, 23
8828, 42
8829, 42
8830, 5
8831, 11
8832, 42
8833, 23
8834, 5
8835, 23
8836, 42
8837, 42
8838, 42
8839, 42
8840, 42
8841, 23
8842, 42
8843, 5
8844, 42
8845, 23
8846, 5
8847, 23
8848, 48
8849, 8
8850, 23
8851, 30
8852, 42
8853, 8
8854, 5
8855, 42
8856, 5
8857, 10
8858, 5
8859, 42
8860, 42
8861, 23
8862, 42
8863, 42
8864, 42
8865, 42
8866, 38
8867, 5
8868, 8
8869, 42
8870, 22
8871, 42
8872, 42
8873, 23
8874, 42
8875, 5
8876, 42
8877, 42
8878, 5
8879, 5
8880, 5
8881, 5
8882, 42
8883, 10
8884, 30
8885, 32
8886, 5
8887, 42
8888, 5
8889, 42
8890, 8
8891, 42
8892, 23
8893, 1
8894, 42
8895, 5
8896, 5
8897, 5
8898, 42
8899, 42
8900, 26
8901, 42
8902, 42
8903, 42
8904, 42
8905, 42
8906, 5
8907, 42
8908, 42
8909, 42
8910, 42
8911, 42
8912, 23
8913, 42
8914, 32
8915, 23
8916, 30
8917, 1
8918, 42
8919, 42
8920, 42
8921, 23
8922, 8
8923, 42
8924, 5
8925, 42
8926, 23
8927, 42
8928, 42
8929, 5
8930, 42
8931, 42
8932, 5
8933, 42
8934, 38
8935, 42
8936, 5
8937, 42
8938, 37
8939, 42
8940, 5
8941, 5
8942, 8
8943, 11
8944, 6
8945, 42
8946, 48
8947, 42
8948, 42
8949, 42
8950, 32
8951, 42
8952, 23
8953, 42
8954, 42
8955, 42
8956, 42
8957, 42
8958, 18
8959, 42
8960, 30
8961, 23
8962, 8
8963, 11
8964, 42
8965, 35
8966, 11
8967, 5
8968, 42
8969, 24
8970, 5
8971, 35
8972, 23
8973, 42
8974, 42
8975, 5
8976, 42
8977, 23
8978, 8
8979, 42
8980, 42
8981, 42
8982, 23
8983, 42
8984, 42
8985, 42
8986, 42
8987, 11
8988, 23
8989, 8
8990, 23
8991, 42
8992, 42
8993, 42
8994, 23
8995, 42
8996, 5
8997, 42
8998, 42
8999, 42
9000, 42
9001, 42
9002, 42
9003, 8
9004, 42
9005, 42
9006, 42
9007, 42
9008, 5
9009, 23
9010, 23
9011, 42
9012, 42
9013, 42
9014, 42
9015, 23
9016, 42
9017, 32
9018, 23
9019, 48
9020, 42
9021, 42
9022, 42
9023, 42
9024, 42
9025, 5
9026, 48
9027, 42
9028, 26
9029, 5
9030, 42
9031, 42
9032, 42
9033, 5
9034, 42
9035, 42
9036, 42
9037, 24
9038, 1
9039, 42
9040, 23
9041, 1
9042, 42
9043, 42
9044, 42
9045, 23
9046, 5
9047, 42
9048, 5
9049, 5
9050, 42
9051, 1
9052, 5
9053, 5
9054, 23
9055, 8
9056, 24
9057, 42
9058, 42
9059, 5
9060, 24
9061, 10
9062, 5
9063, 5
9064, 26
9065, 11
9066, 42
9067, 5
9068, 23
9069, 8
9070, 24
9071, 23
9072, 5
9073, 48
9074, 42
9075, 42
9076, 49
9077, 42
9078, 42
9079, 42
9080, 42
9081, 42
9082, 42
9083, 36
9084, 42
9085, 42
9086, 23
9087, 5
9088, 42
9089, 42
9090, 23
9091, 42
9092, 23
9093, 42
9094, 8
9095, 42
9096, 23
9097, 42
9098, 42
9099, 23
9100, 38
9101, 5
9102, 5
9103, 32
9104, 23
9105, 42
9106, 32
9107, 23
9108, 42
9109, 42
9110, 5
9111, 5
9112, 5
9113, 8
9114, 42
9115, 42
9116, 42
9117, 5
9118, 23
9119, 23
9120, 23
9121, 42
9122, 5
9123, 42
9124, 8
9125, 5
9126, 8
9127, 23
9128, 42
9129, 14
9130, 42
9131, 28
9132, 23
9133, 42
9134, 42
9135, 23
9136, 32
9137, 42
9138, 42
9139, 42
9140, 26
9141, 42
9142, 8
9143, 5
9144, 23
9145, 42
9146, 23
9147, 42
9148, 42
9149, 5
9150, 5
9151, 42
9152, 42
9153, 42
9154, 23
9155, 42
9156, 42
9157, 42
9158, 23
9159, 8
9160, 23
9161, 22
9162, 42
9163, 48
9164, 42
9165, 5
9166, 11
9167, 42
9168, 5
9169, 23
9170, 42
9171, 48
9172, 23
9173, 8
9174, 8
9175, 42
9176, 14
9177, 42
9178, 32
9179, 42
9180, 42
9181, 42
9182, 22
9183, 1
9184, 23
9185, 5
9186, 42
9187, 42
9188, 23
9189, 5
9190, 8
9191, 8
9192, 42
9193, 42
9194, 23
9195, 32
9196, 5
9197, 8
9198, 5
9199, 5
9200, 30
9201, 49
9202, 5
9203, 11
9204, 42
9205, 23
9206, 42
9207, 5
9208, 42
9209, 23
9210, 23
9211, 11
9212, 42
9213, 42
9214, 42
9215, 42
9216, 42
9217, 8
9218, 5
9219, 42
9220, 23
9221, 8
9222, 5
9223, 8
9224, 42
9225, 26
9226, 23
9227, 42
9228, 42
9229, 42
9230, 42
9231, 26
9232, 42
9233, 5
9234, 23
9235, 23
9236, 42
9237, 1
9238, 42
9239, 42
9240, 42
9241, 5
9242, 42
9243, 42
9244, 48
9245, 42
9246, 1
9247, 42
9248, 5
9249, 42
9250, 42
9251, 42
9252, 23
9253, 5
9254, 42
9255, 5
9256, 8
9257, 23
9258, 42
9259, 48
9260, 42
9261, 42
9262, 23
9263, 42
9264, 30
9265, 23
9266, 42
9267, 32
9268, 42
9269, 42
9270, 32
9271, 42
9272, 1
9273, 42
9274, 42
9275, 42
9276, 42
9277, 42
9278, 28
9279, 8
9280, 42
9281, 23
9282, 48
9283, 23
9284, 42
9285, 23
9286, 42
9287, 49
9288, 23
9289, 23
9290, 8
9291, 23
9292, 42
9293, 23
9294, 42
9295, 42
9296, 42
9297, 8
9298, 42
9299, 5
9300, 14
9301, 23
9302, 5
9303, 10
9304, 42
9305, 5
9306, 23
9307, 23
9308, 8
9309, 42
9310, 8
9311, 22
9312, 42
9313, 42
9314, 42
9315, 1
9316, 42
9317, 42
9318, 42
9319, 42
9320, 5
9321, 5
9322, 23
9323, 42
9324, 5
9325, 48
9326, 42
9327, 42
9328, 26
9329, 42
9330, 42
9331, 42
9332, 42
9333, 42
9334, 42
9335, 42
9336, 23
9337, 5
9338, 23
9339, 47
9340, 42
9341, 42
9342, 48
9343, 11
9344, 42
9345, 23
9346, 32
9347, 42
9348, 5
9349, 42
9350, 42
9351, 42
9352, 42
9353, 5
9354, 42
9355, 42
9356, 24
9357, 42
9358, 8
9359, 23
9360, 38
9361, 24
9362, 42
9363, 36
9364, 5
9365, 42
9366, 23
9367, 8
9368, 42
9369, 28
9370, 23
9371, 5
9372, 42
9373, 42
9374, 42
9375, 5
9376, 42
9377, 5
9378, 42
9379, 8
9380, 8
9381, 42
9382, 23
9383, 5
9384, 23
9385, 42
9386, 38
9387, 49
9388, 42
9389, 23
9390, 42
9391, 5
9392, 42
9393, 8
9394, 42
9395, 8
9396, 23
9397, 42
9398, 42
9399, 42
9400, 42
9401, 5
9402, 42
